,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name,album_name,popularity
65,0.672,0.762,8,-5.373,1,0.25,0.404,2.48e-06,0.146,0.704,77.051,audio_features,5PQhQUcdaUJy6t39LdOOX7,spotify:track:5PQhQUcdaUJy6t39LdOOX7,https://api.spotify.com/v1/tracks/5PQhQUcdaUJy6t39LdOOX7,https://api.spotify.com/v1/audio-analysis/5PQhQUcdaUJy6t39LdOOX7,113764,4,Grady,500 Days of Summer,500 Days of Summer,53
66,0.807,0.539,11,-8.193,1,0.124,0.0789,0.0,0.0928,0.755,127.992,audio_features,4PyMK7JTcu6l30D8KogokR,spotify:track:4PyMK7JTcu6l30D8KogokR,https://api.spotify.com/v1/tracks/4PyMK7JTcu6l30D8KogokR,https://api.spotify.com/v1/audio-analysis/4PyMK7JTcu6l30D8KogokR,206600,4,Jeremy Zucker,supercuts,supercuts,73
67,0.484,0.901,1,-3.971,0,0.0355,0.000169,5.17e-05,0.155,0.674,146.012,audio_features,4CHDATvlEJBVLpbSVzdL7s,spotify:track:4CHDATvlEJBVLpbSVzdL7s,https://api.spotify.com/v1/tracks/4CHDATvlEJBVLpbSVzdL7s,https://api.spotify.com/v1/audio-analysis/4CHDATvlEJBVLpbSVzdL7s,238587,4,The Tragically Hip,In View,World Container,34
68,0.457,0.253,9,-13.825,1,0.0292,0.74,0.000103,0.122,0.263,135.757,audio_features,0heb0xlKn46pTnTMojIkjw,spotify:track:0heb0xlKn46pTnTMojIkjw,https://api.spotify.com/v1/tracks/0heb0xlKn46pTnTMojIkjw,https://api.spotify.com/v1/audio-analysis/0heb0xlKn46pTnTMojIkjw,265107,4,The Tragically Hip,Fiddler's Green,Road Apples,21
69,0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,audio_features,0z1b34WikhOH9ZxU8QDWcv,spotify:track:0z1b34WikhOH9ZxU8QDWcv,https://api.spotify.com/v1/tracks/0z1b34WikhOH9ZxU8QDWcv,https://api.spotify.com/v1/audio-analysis/0z1b34WikhOH9ZxU8QDWcv,312627,4,The Wallflowers,One Headlight,Bringing Down The Horse,71
70,0.762,0.797,5,-2.71,1,0.135,0.117,0.0,0.202,0.525,122.066,audio_features,5kgqTe1BM720OjU78TGYDw,spotify:track:5kgqTe1BM720OjU78TGYDw,https://api.spotify.com/v1/tracks/5kgqTe1BM720OjU78TGYDw,https://api.spotify.com/v1/audio-analysis/5kgqTe1BM720OjU78TGYDw,190400,4,Galantis,Tell Me You Love Me,The Aviary,59
71,0.714,0.62,11,-5.045,1,0.296,0.223,0.0,0.109,0.73,80.109,audio_features,36xxq7VDZZsGwARsn6Clo7,spotify:track:36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/tracks/36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/audio-analysis/36xxq7VDZZsGwARsn6Clo7,276347,4,Big Sean,Living Single,Living Single,67
72,0.761,0.544,9,-8.037,1,0.0607,0.0741,2.02e-05,0.139,0.845,130.925,audio_features,6SzMMd1rNtyfj8bAgm2BLw,spotify:track:6SzMMd1rNtyfj8bAgm2BLw,https://api.spotify.com/v1/tracks/6SzMMd1rNtyfj8bAgm2BLw,https://api.spotify.com/v1/audio-analysis/6SzMMd1rNtyfj8bAgm2BLw,176421,4,Valley,nevermind,nevermind,56
73,0.568,0.827,3,-5.361,0,0.0426,0.113,4.33e-05,0.0898,0.266,144.919,audio_features,1u8rZf2jsugtBPcWPEKnjV,spotify:track:1u8rZf2jsugtBPcWPEKnjV,https://api.spotify.com/v1/tracks/1u8rZf2jsugtBPcWPEKnjV,https://api.spotify.com/v1/audio-analysis/1u8rZf2jsugtBPcWPEKnjV,254897,4,Killabyte,Wicked Ways,Wicked Ways,40
74,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4,Daniel Caesar,Get You (feat. Kali Uchis),Freudian,79
75,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,audio_features,3XEdqQtGHAM5huMrs3RaKN,spotify:track:3XEdqQtGHAM5huMrs3RaKN,https://api.spotify.com/v1/tracks/3XEdqQtGHAM5huMrs3RaKN,https://api.spotify.com/v1/audio-analysis/3XEdqQtGHAM5huMrs3RaKN,183930,4,MAX,Acid Dreams,Acid Dreams,64
76,0.693,0.259,1,-7.918,1,0.0372,0.448,0.000135,0.0995,0.361,88.972,audio_features,4ehkZtzPTbjsRULRfQSWYu,spotify:track:4ehkZtzPTbjsRULRfQSWYu,https://api.spotify.com/v1/tracks/4ehkZtzPTbjsRULRfQSWYu,https://api.spotify.com/v1/audio-analysis/4ehkZtzPTbjsRULRfQSWYu,175432,4,Leon Bridges,Inside Friend (feat. John Mayer),Inside Friend (feat. John Mayer),69
77,0.799,0.58,0,-8.152,0,0.0891,0.47,0.000183,0.154,0.601,95.039,audio_features,0z4zZNViQ01puQOlAFGGUy,spotify:track:0z4zZNViQ01puQOlAFGGUy,https://api.spotify.com/v1/tracks/0z4zZNViQ01puQOlAFGGUy,https://api.spotify.com/v1/audio-analysis/0z4zZNViQ01puQOlAFGGUy,208747,4,Electric Guest,Dollar,KIN,61
78,0.524,0.446,8,-7.823,0,0.0275,0.688,0.000745,0.101,0.272,97.856,audio_features,03CMUlyOZzrNXJnb8Vzm4l,spotify:track:03CMUlyOZzrNXJnb8Vzm4l,https://api.spotify.com/v1/tracks/03CMUlyOZzrNXJnb8Vzm4l,https://api.spotify.com/v1/audio-analysis/03CMUlyOZzrNXJnb8Vzm4l,265773,4,Fleet Foxes,Blue Ridge Mountains,Fleet Foxes,59
79,0.636,0.448,1,-8.969,1,0.0359,0.335,0.0,0.17,0.186,143.124,audio_features,1yHdZ9S6rBlNPH3LDNMy2P,spotify:track:1yHdZ9S6rBlNPH3LDNMy2P,https://api.spotify.com/v1/tracks/1yHdZ9S6rBlNPH3LDNMy2P,https://api.spotify.com/v1/audio-analysis/1yHdZ9S6rBlNPH3LDNMy2P,202206,4,Juice WRLD,Life's A Mess (feat. Halsey),Life's A Mess (feat. Halsey),47
80,0.663,0.716,1,-5.219,1,0.114,0.12,0.0,0.0672,0.365,133.111,audio_features,7nsdNLRdLtuUghj1u49byC,spotify:track:7nsdNLRdLtuUghj1u49byC,https://api.spotify.com/v1/tracks/7nsdNLRdLtuUghj1u49byC,https://api.spotify.com/v1/audio-analysis/7nsdNLRdLtuUghj1u49byC,190726,4,Scotty Sire,Don't Be Sad,Don't Be Sad,55
81,0.734,0.49,8,-8.994,0,0.0642,0.445,1.19e-05,0.108,0.59,136.08,audio_features,7K0zg1hGpYwKsYXQHWUVZP,spotify:track:7K0zg1hGpYwKsYXQHWUVZP,https://api.spotify.com/v1/tracks/7K0zg1hGpYwKsYXQHWUVZP,https://api.spotify.com/v1/audio-analysis/7K0zg1hGpYwKsYXQHWUVZP,245353,4,Bay Ledges,Up,Up,37
82,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,2MbdDtCv5LUVjYy9RuGTgC,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478,4,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",90
83,0.822,0.834,6,-2.879,0,0.0663,0.0358,0.0,0.0461,0.77,115.006,audio_features,73681b7Hc0THHGZrSzl75y,spotify:track:73681b7Hc0THHGZrSzl75y,https://api.spotify.com/v1/tracks/73681b7Hc0THHGZrSzl75y,https://api.spotify.com/v1/audio-analysis/73681b7Hc0THHGZrSzl75y,212013,4,Quinn XCII,A Letter To My Younger Self (feat. Logic),A Letter To My Younger Self,66
84,0.712,0.497,4,-7.943,1,0.0639,0.513,2.52e-06,0.303,0.457,93.953,audio_features,1db6ixe9nX6cqt2V1DYZnW,spotify:track:1db6ixe9nX6cqt2V1DYZnW,https://api.spotify.com/v1/tracks/1db6ixe9nX6cqt2V1DYZnW,https://api.spotify.com/v1/audio-analysis/1db6ixe9nX6cqt2V1DYZnW,199880,4,Quinn XCII,Am I High Rn (feat. blackbear),A Letter To My Younger Self,67
85,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,audio_features,4Lxseh0wN7N0ljiOh8KwbU,spotify:track:4Lxseh0wN7N0ljiOh8KwbU,https://api.spotify.com/v1/tracks/4Lxseh0wN7N0ljiOh8KwbU,https://api.spotify.com/v1/audio-analysis/4Lxseh0wN7N0ljiOh8KwbU,205485,4,Juice WRLD,Come & Go (with Marshmello),Come & Go (with Marshmello),78
86,0.849,0.473,8,-7.548,1,0.2,0.115,0.0,0.0488,0.616,107.001,audio_features,1cwQI9EXXDhRV1yP70vHXc,spotify:track:1cwQI9EXXDhRV1yP70vHXc,https://api.spotify.com/v1/tracks/1cwQI9EXXDhRV1yP70vHXc,https://api.spotify.com/v1/audio-analysis/1cwQI9EXXDhRV1yP70vHXc,214529,4,100 gecs,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]","ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",51
87,0.677,0.497,10,-8.064,0,0.303,0.365,3.63e-05,0.12,0.461,172.164,audio_features,2Mm9FCqnjH9k6JfOvr3Hg7,spotify:track:2Mm9FCqnjH9k6JfOvr3Hg7,https://api.spotify.com/v1/tracks/2Mm9FCqnjH9k6JfOvr3Hg7,https://api.spotify.com/v1/audio-analysis/2Mm9FCqnjH9k6JfOvr3Hg7,190605,4,Aaron May,Ride,Ride,58
88,0.732,0.464,7,-8.591,0,0.301,0.309,0.0,0.107,0.353,82.494,audio_features,5yK37zazHUe3WxEvymZs20,spotify:track:5yK37zazHUe3WxEvymZs20,https://api.spotify.com/v1/tracks/5yK37zazHUe3WxEvymZs20,https://api.spotify.com/v1/audio-analysis/5yK37zazHUe3WxEvymZs20,234615,4,Cordae,Bad Idea (feat. Chance the Rapper),The Lost Boy,64
89,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,audio_features,2aPTvyE09vUCRwVvj0I8WK,spotify:track:2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/tracks/2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/audio-analysis/2aPTvyE09vUCRwVvj0I8WK,158206,4,A$AP Rocky,Sundress,Sundress,76
90,0.72,0.562,2,-7.642,1,0.0367,0.0359,0.0,0.126,0.393,98.943,audio_features,7Es2OBtD2DPHfz6gqSWH8Z,spotify:track:7Es2OBtD2DPHfz6gqSWH8Z,https://api.spotify.com/v1/tracks/7Es2OBtD2DPHfz6gqSWH8Z,https://api.spotify.com/v1/audio-analysis/7Es2OBtD2DPHfz6gqSWH8Z,188293,4,Rejjie Snow,ACID TRIP,The Moon & You,59
91,0.756,0.815,6,-5.122,1,0.046,0.0578,2e-05,0.375,0.927,120.001,audio_features,0HlKVWqNINphxorvga3cRR,spotify:track:0HlKVWqNINphxorvga3cRR,https://api.spotify.com/v1/tracks/0HlKVWqNINphxorvga3cRR,https://api.spotify.com/v1/audio-analysis/0HlKVWqNINphxorvga3cRR,190890,4,Declan J Donovan,Tangerine Skies,Tangerine Skies,57
92,0.693,0.411,8,-6.858,1,0.0541,0.0171,7.75e-06,0.11,0.151,106.004,audio_features,1hpn5JyOAlnycxeiNRZ3v6,spotify:track:1hpn5JyOAlnycxeiNRZ3v6,https://api.spotify.com/v1/tracks/1hpn5JyOAlnycxeiNRZ3v6,https://api.spotify.com/v1/audio-analysis/1hpn5JyOAlnycxeiNRZ3v6,167524,4,Alec Beretz,Peep This,PEEP THIS,47
93,0.775,0.707,10,-5.339,0,0.152,0.397,0.0,0.874,0.78,104.979,audio_features,3gJDgenxLephg09x86IxPs,spotify:track:3gJDgenxLephg09x86IxPs,https://api.spotify.com/v1/tracks/3gJDgenxLephg09x86IxPs,https://api.spotify.com/v1/audio-analysis/3gJDgenxLephg09x86IxPs,244198,4,Joey Bada$$,TEMPTATION,ALL-AMERIKKKAN BADA$$,67
94,0.492,0.689,7,-6.199,1,0.322,0.543,0.0,0.107,0.395,87.856,audio_features,1XbGxaC15JNPDl4eXYulkT,spotify:track:1XbGxaC15JNPDl4eXYulkT,https://api.spotify.com/v1/tracks/1XbGxaC15JNPDl4eXYulkT,https://api.spotify.com/v1/audio-analysis/1XbGxaC15JNPDl4eXYulkT,258520,4,Sol,Growing Pains (Bonus Track),The Headspace Traveler,32
95,0.812,0.628,10,-6.164,0,0.0682,0.0634,0.0,0.254,0.485,123.004,audio_features,4PnNzWe1LJoAMD5j5RHpI0,spotify:track:4PnNzWe1LJoAMD5j5RHpI0,https://api.spotify.com/v1/tracks/4PnNzWe1LJoAMD5j5RHpI0,https://api.spotify.com/v1/audio-analysis/4PnNzWe1LJoAMD5j5RHpI0,207059,4,Joey Bada$$,DEVASTATED,ALL-AMERIKKKAN BADA$$,70
96,0.519,0.95,1,-8.134,1,0.0438,0.115,0.00631,0.111,0.625,88.567,audio_features,3jJuBdO5rrtDufNAf76V1x,spotify:track:3jJuBdO5rrtDufNAf76V1x,https://api.spotify.com/v1/tracks/3jJuBdO5rrtDufNAf76V1x,https://api.spotify.com/v1/audio-analysis/3jJuBdO5rrtDufNAf76V1x,193240,4,Half Moon Run,Call Me in the Afternoon,Spotify Sessions,52
97,0.599,0.543,1,-6.377,1,0.0513,0.222,0.0,0.101,0.666,84.0,audio_features,20kO6Y9XRm82GWYMXFNZvb,spotify:track:20kO6Y9XRm82GWYMXFNZvb,https://api.spotify.com/v1/tracks/20kO6Y9XRm82GWYMXFNZvb,https://api.spotify.com/v1/audio-analysis/20kO6Y9XRm82GWYMXFNZvb,217823,4,Griffin Holtby,Overgrown,Overgrown,16
98,0.657,0.69,6,-6.606,0,0.0321,0.111,1.47e-05,0.0673,0.253,127.063,audio_features,13d6t1p2Jg5a6DMUngy9Kj,spotify:track:13d6t1p2Jg5a6DMUngy9Kj,https://api.spotify.com/v1/tracks/13d6t1p2Jg5a6DMUngy9Kj,https://api.spotify.com/v1/audio-analysis/13d6t1p2Jg5a6DMUngy9Kj,222992,4,Christian French,head first - Young Bombs remix,head first (remixes),46
99,0.62,0.655,4,-8.525,1,0.0455,0.024,4.19e-05,0.301,0.335,109.987,audio_features,4MIPNDbxVPWdLwH6A4nsiY,spotify:track:4MIPNDbxVPWdLwH6A4nsiY,https://api.spotify.com/v1/tracks/4MIPNDbxVPWdLwH6A4nsiY,https://api.spotify.com/v1/audio-analysis/4MIPNDbxVPWdLwH6A4nsiY,203107,4,Valley,There's Still A Light In The House,MAYBE,65
100,0.754,0.507,2,-7.852,1,0.0922,0.085,0.0,0.343,0.629,124.962,audio_features,6gtHQhPohwaDyeIMgLB62N,spotify:track:6gtHQhPohwaDyeIMgLB62N,https://api.spotify.com/v1/tracks/6gtHQhPohwaDyeIMgLB62N,https://api.spotify.com/v1/audio-analysis/6gtHQhPohwaDyeIMgLB62N,113307,3,Yung Gravy,Tampa Bay Bustdown,Tampa Bay Bustdown,59
101,0.686,0.832,4,-5.673,0,0.0725,0.000321,0.127,0.583,0.884,127.023,audio_features,6KzkqZqhUBEsWYJJa2aBOd,spotify:track:6KzkqZqhUBEsWYJJa2aBOd,https://api.spotify.com/v1/tracks/6KzkqZqhUBEsWYJJa2aBOd,https://api.spotify.com/v1/audio-analysis/6KzkqZqhUBEsWYJJa2aBOd,192173,4,Michael Gray,The Weekend - Radio Edit,Analog Is On,65
102,0.713,0.523,6,-7.059,0,0.302,0.244,8.73e-05,0.0555,0.909,91.257,audio_features,3UUvCXFE3tMBAiCLmakVOX,spotify:track:3UUvCXFE3tMBAiCLmakVOX,https://api.spotify.com/v1/tracks/3UUvCXFE3tMBAiCLmakVOX,https://api.spotify.com/v1/audio-analysis/3UUvCXFE3tMBAiCLmakVOX,180950,4,mike.,Honolulu,4THEHOMIES,51
103,0.708,0.748,7,-5.664,1,0.0321,0.0457,0.00679,0.303,0.635,112.988,audio_features,0JvL2RuKY3qhmpoWILuASz,spotify:track:0JvL2RuKY3qhmpoWILuASz,https://api.spotify.com/v1/tracks/0JvL2RuKY3qhmpoWILuASz,https://api.spotify.com/v1/audio-analysis/0JvL2RuKY3qhmpoWILuASz,234231,4,The Brook & The Bluff,Straws,The Brook & The Bluff,36
104,0.689,0.46,9,-6.817,1,0.0538,0.379,0.0,0.246,0.301,135.042,audio_features,5Uove3j4uCVtD8qmD65vkf,spotify:track:5Uove3j4uCVtD8qmD65vkf,https://api.spotify.com/v1/tracks/5Uove3j4uCVtD8qmD65vkf,https://api.spotify.com/v1/audio-analysis/5Uove3j4uCVtD8qmD65vkf,173545,4,DYLVN,Dust of Love,Dust of Love,18
105,0.6,0.334,3,-9.478,1,0.139,0.757,1.81e-06,0.168,0.49,117.542,audio_features,3apzWe3VHbTcGy8DBGrFLm,spotify:track:3apzWe3VHbTcGy8DBGrFLm,https://api.spotify.com/v1/tracks/3apzWe3VHbTcGy8DBGrFLm,https://api.spotify.com/v1/audio-analysis/3apzWe3VHbTcGy8DBGrFLm,254763,4,ALLY,Fomo,Fomo,34
106,0.599,0.622,0,-13.971,1,0.0296,0.359,0.00235,0.114,0.851,122.312,audio_features,1F43XlPBiwAUUIhrUGzylO,spotify:track:1F43XlPBiwAUUIhrUGzylO,https://api.spotify.com/v1/tracks/1F43XlPBiwAUUIhrUGzylO,https://api.spotify.com/v1/audio-analysis/1F43XlPBiwAUUIhrUGzylO,212173,4,Limahl,Never Ending Story,Don't Suppose,64
107,0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083,audio_features,6DwiGVCgXGREeCyJZtX7S1,spotify:track:6DwiGVCgXGREeCyJZtX7S1,https://api.spotify.com/v1/tracks/6DwiGVCgXGREeCyJZtX7S1,https://api.spotify.com/v1/audio-analysis/6DwiGVCgXGREeCyJZtX7S1,202597,4,Cautious Clay,Cold War,Blood Type,69
108,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,audio_features,4IU1RL4BKvFyXtbTwaHAvW,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/tracks/4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/audio-analysis/4IU1RL4BKvFyXtbTwaHAvW,211387,4,America,Ventura Highway,Homecoming,70
109,0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047,audio_features,5Kpg1A7BOHpBbaT3H3xqd3,spotify:track:5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/tracks/5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/audio-analysis/5Kpg1A7BOHpBbaT3H3xqd3,214707,4,Niko Moon,GOOD TIME,GOOD TIME - EP,68
110,0.672,0.866,11,-3.711,0,0.0352,0.0387,0.0,0.189,0.204,110.003,audio_features,6aXA7DT5rC8RbfYe2jAQa0,spotify:track:6aXA7DT5rC8RbfYe2jAQa0,https://api.spotify.com/v1/tracks/6aXA7DT5rC8RbfYe2jAQa0,https://api.spotify.com/v1/audio-analysis/6aXA7DT5rC8RbfYe2jAQa0,168297,4,Willie Jones,Back Porch,Back Porch,54
111,0.569,0.536,1,-6.137,1,0.0819,0.554,0.0,0.0655,0.656,173.695,audio_features,518miTxc3a15X7HB8FgJUW,spotify:track:518miTxc3a15X7HB8FgJUW,https://api.spotify.com/v1/tracks/518miTxc3a15X7HB8FgJUW,https://api.spotify.com/v1/audio-analysis/518miTxc3a15X7HB8FgJUW,209833,4,Surfaces,Learn To Fly,Learn To Fly (with Elton John),69
112,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,audio_features,6xZ4Q2k2ompmDppyeESIY8,spotify:track:6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/tracks/6xZ4Q2k2ompmDppyeESIY8,https://api.spotify.com/v1/audio-analysis/6xZ4Q2k2ompmDppyeESIY8,220051,4,Twenty One Pilots,Level of Concern,Level of Concern,78
113,0.73,0.487,10,-9.943,1,0.0547,0.145,7.14e-06,0.0943,0.127,94.019,audio_features,39BMUbGmGGqlYYY9sMGUVu,spotify:track:39BMUbGmGGqlYYY9sMGUVu,https://api.spotify.com/v1/tracks/39BMUbGmGGqlYYY9sMGUVu,https://api.spotify.com/v1/audio-analysis/39BMUbGmGGqlYYY9sMGUVu,219583,4,hannah hausman,lost in brooklyn,lost in brooklyn,40
114,0.614,0.532,0,-9.51,1,0.0526,0.825,0.0,0.727,0.761,141.854,audio_features,5UgU3gP8niBvLkXbr9dhX3,spotify:track:5UgU3gP8niBvLkXbr9dhX3,https://api.spotify.com/v1/tracks/5UgU3gP8niBvLkXbr9dhX3,https://api.spotify.com/v1/audio-analysis/5UgU3gP8niBvLkXbr9dhX3,151194,4,Ben Gruenbaum,Ginger Like Me,Ginger Like Me,17
115,0.591,0.354,7,-11.171,1,0.0303,0.0459,0.000127,0.0513,0.334,133.995,audio_features,6Kpf6FndBITOaLHVuVbWmj,spotify:track:6Kpf6FndBITOaLHVuVbWmj,https://api.spotify.com/v1/tracks/6Kpf6FndBITOaLHVuVbWmj,https://api.spotify.com/v1/audio-analysis/6Kpf6FndBITOaLHVuVbWmj,269412,4,The Backseat Lovers,Pool House,When We Were Friends,23
116,0.931,0.442,6,-7.563,0,0.0453,0.029,0.0448,0.329,0.797,104.949,audio_features,6xy2hBEpnojRUBupAhde7T,spotify:track:6xy2hBEpnojRUBupAhde7T,https://api.spotify.com/v1/tracks/6xy2hBEpnojRUBupAhde7T,https://api.spotify.com/v1/audio-analysis/6xy2hBEpnojRUBupAhde7T,168547,4,BabyJake,MadHappySad,MadHappySad,23
117,0.84,0.345,7,-7.894,1,0.0707,0.226,9.97e-05,0.104,0.372,95.981,audio_features,684bEn5uaWsZozFZ905R5Q,spotify:track:684bEn5uaWsZozFZ905R5Q,https://api.spotify.com/v1/tracks/684bEn5uaWsZozFZ905R5Q,https://api.spotify.com/v1/audio-analysis/684bEn5uaWsZozFZ905R5Q,152227,4,Caye,Happy?,Happy?,43
118,0.702,0.864,4,-8.51,1,0.0425,0.229,2.02e-06,0.181,0.855,129.964,audio_features,3ErP14qBLcrhch0bn6T8BJ,spotify:track:3ErP14qBLcrhch0bn6T8BJ,https://api.spotify.com/v1/tracks/3ErP14qBLcrhch0bn6T8BJ,https://api.spotify.com/v1/audio-analysis/3ErP14qBLcrhch0bn6T8BJ,216584,4,Zoo Culture,Sundress,Sundress,42
119,0.786,0.531,10,-8.181,1,0.151,0.223,0.0,0.781,0.818,148.949,audio_features,3rYXumZsRSssQmzWATw6kc,spotify:track:3rYXumZsRSssQmzWATw6kc,https://api.spotify.com/v1/tracks/3rYXumZsRSssQmzWATw6kc,https://api.spotify.com/v1/audio-analysis/3rYXumZsRSssQmzWATw6kc,186514,4,Paycheck,NO WORRIES,NO WORRIES,47
120,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,audio_features,5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507,4,Kanye West,All Falls Down,The College Dropout,72
121,0.706,0.513,5,-6.326,1,0.0675,0.0468,0.0,0.303,0.508,64.549,audio_features,7mhqMmidKEwxuntUlNSpnr,spotify:track:7mhqMmidKEwxuntUlNSpnr,https://api.spotify.com/v1/tracks/7mhqMmidKEwxuntUlNSpnr,https://api.spotify.com/v1/audio-analysis/7mhqMmidKEwxuntUlNSpnr,227677,4,Ruel,Painkiller (feat. Denzel Curry),Painkiller (feat. Denzel Curry),48
122,0.6,0.358,5,-13.086,0,0.0846,0.11,3.25e-05,0.156,0.284,118.717,audio_features,5zpW60WhTeOaPCrgveOcZ9,spotify:track:5zpW60WhTeOaPCrgveOcZ9,https://api.spotify.com/v1/tracks/5zpW60WhTeOaPCrgveOcZ9,https://api.spotify.com/v1/audio-analysis/5zpW60WhTeOaPCrgveOcZ9,222958,3,Yuika,Surfboard,Surfboard,2
123,0.424,0.441,9,-18.69,1,0.0766,0.0386,0.0,0.0711,0.428,179.92,audio_features,4L9460HlkiPm9XZP21ibgD,spotify:track:4L9460HlkiPm9XZP21ibgD,https://api.spotify.com/v1/tracks/4L9460HlkiPm9XZP21ibgD,https://api.spotify.com/v1/audio-analysis/4L9460HlkiPm9XZP21ibgD,226667,4,Lucas Blair,Malibu,Midnight Bleachers,22
124,0.807,0.443,2,-8.683,1,0.284,0.219,0.0,0.105,0.525,120.109,audio_features,4ticY1NEauYaMGosBnvCLE,spotify:track:4ticY1NEauYaMGosBnvCLE,https://api.spotify.com/v1/tracks/4ticY1NEauYaMGosBnvCLE,https://api.spotify.com/v1/audio-analysis/4ticY1NEauYaMGosBnvCLE,208191,4,GRACEY,Empty Love (ft. Ruel),Empty Love (ft. Ruel),63
125,0.734,0.647,7,-4.178,0,0.101,0.139,0.000184,0.281,0.733,100.037,audio_features,56WkfBKWfbvauMgeK8nivR,spotify:track:56WkfBKWfbvauMgeK8nivR,https://api.spotify.com/v1/tracks/56WkfBKWfbvauMgeK8nivR,https://api.spotify.com/v1/audio-analysis/56WkfBKWfbvauMgeK8nivR,214640,4,Nitemayor,Vampire,Vampire,43
126,0.62,0.373,0,-14.04,0,0.0449,0.874,0.315,0.125,0.0823,87.024,audio_features,1IQjl3tIA0091GOtuW6aRR,spotify:track:1IQjl3tIA0091GOtuW6aRR,https://api.spotify.com/v1/tracks/1IQjl3tIA0091GOtuW6aRR,https://api.spotify.com/v1/audio-analysis/1IQjl3tIA0091GOtuW6aRR,194095,4,Clans,Mellow,Mellow,36
127,0.886,0.371,5,-10.542,1,0.0465,0.349,0.00138,0.0985,0.928,115.026,audio_features,6PuoZT4kgw5DrUEdnQ6e01,spotify:track:6PuoZT4kgw5DrUEdnQ6e01,https://api.spotify.com/v1/tracks/6PuoZT4kgw5DrUEdnQ6e01,https://api.spotify.com/v1/audio-analysis/6PuoZT4kgw5DrUEdnQ6e01,219261,4,Sure Sure,This Must Be The Place,Sure Sure,64
128,0.632,0.812,10,-3.756,1,0.127,0.0156,0.0,0.432,0.395,125.025,audio_features,5OITn5gWUk6uXUZLhbvN21,spotify:track:5OITn5gWUk6uXUZLhbvN21,https://api.spotify.com/v1/tracks/5OITn5gWUk6uXUZLhbvN21,https://api.spotify.com/v1/audio-analysis/5OITn5gWUk6uXUZLhbvN21,153841,4,Party Pupils,Lonelier (feat. Alna),Neon From Now On,45
129,0.435,0.727,1,-6.969,1,0.0611,0.0424,4.6e-06,0.105,0.399,174.992,audio_features,2c4s8OFu1IkIDdNA953M03,spotify:track:2c4s8OFu1IkIDdNA953M03,https://api.spotify.com/v1/tracks/2c4s8OFu1IkIDdNA953M03,https://api.spotify.com/v1/audio-analysis/2c4s8OFu1IkIDdNA953M03,274286,4,Tristam,Frame of Mind,Frame of Mind,60
